round	mode	prog_id	app	runner	prog_name	prog_type	verdict	phase	rc	errno	duration_ms	opt_sha256	insn_before	insn_after	sites_applied	summary
4	default11	309	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		15		1021			error: map_inline requires a concrete snapshot value for map 1373 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1373 key 00000000
4	default11	310	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		21		2174			create dummy BPF map id 1371 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/310/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	311	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		16	2eef3cda5d1f41b75c97f2f64127142cd80e3b058fc63314366e4d87169e1c7c	255	246	7	
4	default11	312	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		18		3582			  0: .1........ (bf) r9 = r1 |   1: .........9 (b7) r1 = 0 |   2: .1.......9 (63) *(u32 *)(r10 -172) = r1 |   3: .........9 (bf) r2 = r10 |   5: ..2......9 (18) r1 = 0xffff8c186ead0c00 |   7: .12......9 (85) call bpf_map_lookup_elem#1 |   8: 0........9 (bf) r7 = r0 |  13: .......789 (61) r1 = *(u32 *)(r7 +4)
4	default11	313	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		1		380			error: map_inline requires a concrete snapshot value for map 1373 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1373 key 00000000
4	default11	314	tetragon/observer	tetragon	generic_retkpro	kprobe	error	bpfopt	1		14		771			error: map_inline requires a concrete snapshot value for map 1373 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1373 key 00000000
4	default11	315	tetragon/observer	tetragon	generic_retkpro	kprobe	unverifiable	verifier_states	1		13		2084			create dummy BPF map id 1389 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/315/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	316	tetragon/observer	tetragon	generic_retkpro	kprobe	error	bpfopt	1		1		128			error: map_inline requires a concrete snapshot value for map 1373 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1373 key 00000000
4	default11	317	tetragon/observer	tetragon	generic_retkpro	kprobe	unverifiable	verifier_states	1		197		3041			  0: .1........ (bf) r9 = r1 |   1: .........9 (79) r1 = *(u64 *)(r9 +80) |   2: .1.......9 (7b) *(u64 *)(r10 -128) = r1 |   4: ......6..9 (63) *(u32 *)(r10 -132) = r6 |   5: ......6..9 (bf) r2 = r10 |   7: ..2...6..9 (18) r1 = 0xffff8c185268e200 |   9: .12...6..9 (85) call bpf_map_lookup_elem#1 |  10: 0.....6..9 (bf) r8 = r0
4	default11	318	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		16	45d5bbd23392d9fb45f04285adb8acfaaacceb9b3be2350744b694a9b761b145	255	246	7	
4	default11	319	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		15		2174			create dummy BPF map id 1452 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/319/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	320	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		1		380			error: map_inline requires a concrete snapshot value for map 1373 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1373 key 00000000
4	default11	321	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		10		2109			create dummy BPF map id 1424 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/321/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	322	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		9		400			create dummy BPF map id 1693 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/322/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	323	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		15		1021			error: map_inline requires a concrete snapshot value for map 1373 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1373 key 00000000
4	default11	324	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		24		3582			  0: .1........ (bf) r9 = r1 |   1: .........9 (b7) r1 = 0 |   2: .1.......9 (63) *(u32 *)(r10 -172) = r1 |   3: .........9 (bf) r2 = r10 |   5: ..2......9 (18) r1 = 0xffff8c3504bd2600 |   7: .12......9 (85) call bpf_map_lookup_elem#1 |   8: 0........9 (bf) r7 = r0 |  13: .......789 (61) r1 = *(u32 *)(r7 +4)
4	default11	325	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		18		3582			  0: .1........ (bf) r9 = r1 |   1: .........9 (b7) r1 = 0 |   2: .1.......9 (63) *(u32 *)(r10 -172) = r1 |   3: .........9 (bf) r2 = r10 |   5: ..2......9 (18) r1 = 0xffff8c1df9025800 |   7: .12......9 (85) call bpf_map_lookup_elem#1 |   8: 0........9 (bf) r7 = r0 |  13: .......789 (61) r1 = *(u32 *)(r7 +4)
4	default11	326	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		12		2109			create dummy BPF map id 1464 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/326/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	327	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		15		1021			error: map_inline requires a concrete snapshot value for map 1373 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1373 key 00000000
4	default11	328	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		1		380			error: map_inline requires a concrete snapshot value for map 1373 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1373 key 00000000
4	default11	329	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		17	d397893239ceda87a7e2814bacdeb2bb9bd1a2f6b5af5c5e021346907d975abe	255	246	7	
4	default11	330	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		9		400			create dummy BPF map id 1729 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/330/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	331	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		13		2174			create dummy BPF map id 1492 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/331/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	332	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		20	25036f7c50a7e29b20fadd0c888d8094831119599db3ddc19b029ea0cf5e63df	255	246	7	
4	default11	333	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		9		400			create dummy BPF map id 1744 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/333/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	334	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		18		3582			  0: .1........ (bf) r9 = r1 |   1: .........9 (b7) r1 = 0 |   2: .1.......9 (63) *(u32 *)(r10 -172) = r1 |   3: .........9 (bf) r2 = r10 |   5: ..2......9 (18) r1 = 0xffff8c1bc275e400 |   7: .12......9 (85) call bpf_map_lookup_elem#1 |   8: 0........9 (bf) r7 = r0 |  13: .......789 (61) r1 = *(u32 *)(r7 +4)
4	default11	335	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		15		2174			create dummy BPF map id 1532 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/335/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	336	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		9		2109			create dummy BPF map id 1504 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/336/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	337	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		1		380			error: map_inline requires a concrete snapshot value for map 1373 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1373 key 00000000
4	default11	338	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		15		1021			error: map_inline requires a concrete snapshot value for map 1373 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1373 key 00000000
4	default11	339	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		17		2174			create dummy BPF map id 1572 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/339/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	340	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		1		380			error: map_inline requires a concrete snapshot value for map 1373 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1373 key 00000000
4	default11	341	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		19		3582			  0: .1........ (bf) r9 = r1 |   1: .........9 (b7) r1 = 0 |   2: .1.......9 (63) *(u32 *)(r10 -172) = r1 |   3: .........9 (bf) r2 = r10 |   5: ..2......9 (18) r1 = 0xffff8c2c090e1a00 |   7: .12......9 (85) call bpf_map_lookup_elem#1 |   8: 0........9 (bf) r7 = r0 |  13: .......789 (61) r1 = *(u32 *)(r7 +4)
4	default11	342	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		8		400			create dummy BPF map id 1772 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/342/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	343	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		17	21d6c1bdd7017647922e733243455e857a2365dbe381bac9d0a0837ed41ff738	255	246	7	
4	default11	344	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		13		2109			create dummy BPF map id 1544 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/344/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	345	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		15		1021			error: map_inline requires a concrete snapshot value for map 1373 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1373 key 00000000
4	default11	346	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		1		380			error: map_inline requires a concrete snapshot value for map 1373 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1373 key 00000000
4	default11	347	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		15		2174			create dummy BPF map id 1612 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/347/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	348	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		10		2109			create dummy BPF map id 1584 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/348/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	349	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		8		400			create dummy BPF map id 1807 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/349/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	350	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		18	be26e1318e1dd17fce98cba6630b1eed5f60a1195fe097668a2bea030fe6c29f	255	246	7	
4	default11	351	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		19		1021			error: map_inline requires a concrete snapshot value for map 1373 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1373 key 00000000
4	default11	352	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		20		3582			  0: .1........ (bf) r9 = r1 |   1: .........9 (b7) r1 = 0 |   2: .1.......9 (63) *(u32 *)(r10 -172) = r1 |   3: .........9 (bf) r2 = r10 |   5: ..2......9 (18) r1 = 0xffff8c1851999400 |   7: .12......9 (85) call bpf_map_lookup_elem#1 |   8: 0........9 (bf) r7 = r0 |  13: .......789 (61) r1 = *(u32 *)(r7 +4)
4	default11	353	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		18	2b4ea67a31ec6b059989392315c824bdb554f94a554436ed895f9654f5022779	255	246	7	
4	default11	354	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		16		1021			error: map_inline requires a concrete snapshot value for map 1858 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1858 key 00000000
4	default11	355	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		12		400			create dummy BPF map id 1893 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/355/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	356	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		19		3582			  0: .1........ (bf) r9 = r1 |   1: .........9 (b7) r1 = 0 |   2: .1.......9 (63) *(u32 *)(r10 -172) = r1 |   3: .........9 (bf) r2 = r10 |   5: ..2......9 (18) r1 = 0xffff8c186ead1a00 |   7: .12......9 (85) call bpf_map_lookup_elem#1 |   8: 0........9 (bf) r7 = r0 |  13: .......789 (61) r1 = *(u32 *)(r7 +4)
4	default11	357	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		13		2174			create dummy BPF map id 1856 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/357/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	358	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		8		2109			create dummy BPF map id 1828 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/358/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	359	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		1		380			error: map_inline requires a concrete snapshot value for map 1858 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1858 key 00000000
4	default11	360	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		18		3582			  0: .1........ (bf) r9 = r1 |   1: .........9 (b7) r1 = 0 |   2: .1.......9 (63) *(u32 *)(r10 -172) = r1 |   3: .........9 (bf) r2 = r10 |   5: ..2......9 (18) r1 = 0xffff8c2c090e1000 |   7: .12......9 (85) call bpf_map_lookup_elem#1 |   8: 0........9 (bf) r7 = r0 |  13: .......789 (61) r1 = *(u32 *)(r7 +4)
4	default11	361	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		15		1021			error: map_inline requires a concrete snapshot value for map 1931 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1931 key 00000000
4	default11	362	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		1		380			error: map_inline requires a concrete snapshot value for map 1931 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1931 key 00000000
4	default11	363	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		9		2109			create dummy BPF map id 1901 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/363/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	364	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		13		2174			create dummy BPF map id 1929 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/364/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	365	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		17	e964c35664e207a6765c3f57fb86a04a313fa44fde3cc51e3e16c030f35ce7bc	255	246	7	
4	default11	366	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		9		400			create dummy BPF map id 2146 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/366/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	367	tetragon/observer	tetragon	generic_retkpro	kprobe	error	bpfopt	1		14		771			error: map_inline requires a concrete snapshot value for map 1931 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1931 key 00000000
4	default11	368	tetragon/observer	tetragon	generic_retkpro	kprobe	unverifiable	verifier_states	1		13		2084			create dummy BPF map id 1947 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/368/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
